时间,标的,数量,价格,金额,手续费,印花税,总费用,方向
2024-08-06 09:30:00,511880.XSHG,900,101.076,90968.4,27.29,0.0,27.29,买入
2024-08-07 09:30:00,511880.XSHG,-900,101.078,90970.2,27.29,0.0,27.29,卖出
2024-08-07 09:30:00,511880.XSHG,900,101.078,90970.2,27.29,0.0,27.29,买入
2024-08-08 09:30:00,511880.XSHG,-900,101.086,90977.4,27.29,0.0,27.29,卖出
2024-08-08 09:30:00,511880.XSHG,900,101.086,90977.4,27.29,0.0,27.29,买入
2024-08-09 09:30:00,511880.XSHG,-900,101.091,90981.9,27.29,0.0,27.29,卖出
2024-08-09 09:30:00,511880.XSHG,900,101.091,90981.9,27.29,0.0,27.29,买入
2024-08-12 09:30:00,511880.XSHG,-900,101.096,90986.40000000001,27.3,0.0,27.3,卖出
2024-08-12 09:30:00,511880.XSHG,900,101.096,90986.40000000001,27.3,0.0,27.3,买入
2024-08-13 09:30:00,511880.XSHG,-900,101.099,90989.1,27.3,0.0,27.3,卖出
2024-08-13 09:30:00,511880.XSHG,900,101.099,90989.1,27.3,0.0,27.3,买入
2024-08-14 09:30:00,511880.XSHG,-900,101.103,90992.7,27.3,0.0,27.3,卖出
2024-08-14 09:30:00,511880.XSHG,800,101.103,80882.4,24.26,0.0,24.26,买入
2024-08-15 09:30:00,511880.XSHG,-800,101.108,80886.40000000001,24.27,0.0,24.27,卖出
2024-08-15 09:30:00,511880.XSHG,800,101.108,80886.40000000001,24.27,0.0,24.27,买入
2024-08-16 09:30:00,511880.XSHG,-800,101.116,80892.8,24.27,0.0,24.27,卖出
2024-08-16 09:30:00,511880.XSHG,800,101.116,80892.8,24.27,0.0,24.27,买入
2024-08-19 09:30:00,511880.XSHG,-800,101.123,80898.40000000001,24.27,0.0,24.27,卖出
2024-08-19 09:30:00,511880.XSHG,800,101.123,80898.40000000001,24.27,0.0,24.27,买入
2024-08-20 09:30:00,511880.XSHG,-800,101.123,80898.40000000001,24.27,0.0,24.27,卖出
2024-08-20 09:30:00,511880.XSHG,800,101.123,80898.40000000001,24.27,0.0,24.27,买入
2024-08-21 09:30:00,511880.XSHG,-800,101.129,80903.2,24.27,0.0,24.27,卖出
2024-08-21 09:30:00,511880.XSHG,800,101.129,80903.2,24.27,0.0,24.27,买入
2024-08-22 09:30:00,511880.XSHG,-800,101.133,80906.4,24.27,0.0,24.27,卖出
2024-08-22 09:30:00,511880.XSHG,800,101.133,80906.4,24.27,0.0,24.27,买入
2024-08-23 09:30:00,511880.XSHG,-800,101.15,80920.0,24.28,0.0,24.28,卖出
2024-08-23 09:30:00,511880.XSHG,800,101.15,80920.0,24.28,0.0,24.28,买入
2024-08-26 09:30:00,511880.XSHG,-800,101.147,80917.6,24.28,0.0,24.28,卖出
2024-08-26 09:30:00,511880.XSHG,800,101.147,80917.6,24.28,0.0,24.28,买入
2024-08-27 09:30:00,511880.XSHG,-800,101.151,80920.8,24.28,0.0,24.28,卖出
2024-08-27 09:30:00,511880.XSHG,800,101.151,80920.8,24.28,0.0,24.28,买入
2024-08-28 09:30:00,511880.XSHG,-800,101.155,80924.0,24.28,0.0,24.28,卖出
2024-08-28 09:30:00,511880.XSHG,800,101.155,80924.0,24.28,0.0,24.28,买入
2024-08-29 09:30:00,511880.XSHG,-800,101.159,80927.20000000001,24.28,0.0,24.28,卖出
2024-08-29 09:30:00,511880.XSHG,800,101.159,80927.20000000001,24.28,0.0,24.28,买入
2024-08-30 09:30:00,511880.XSHG,-800,101.166,80932.8,24.28,0.0,24.28,卖出
2024-08-30 09:30:00,511880.XSHG,800,101.166,80932.8,24.28,0.0,24.28,买入
2024-09-02 09:30:00,511880.XSHG,-800,101.17,80936.0,24.28,0.0,24.28,卖出
2024-09-02 09:30:00,511880.XSHG,800,101.17,80936.0,24.28,0.0,24.28,买入
2024-09-03 09:30:00,511880.XSHG,-800,101.192,80953.59999999999,24.29,0.0,24.29,卖出
2024-09-03 09:30:00,511880.XSHG,800,101.192,80953.59999999999,24.29,0.0,24.29,买入
2024-09-04 09:30:00,511880.XSHG,-800,101.181,80944.8,24.28,0.0,24.28,卖出
2024-09-04 09:30:00,511880.XSHG,800,101.181,80944.8,24.28,0.0,24.28,买入
2024-09-05 09:30:00,511880.XSHG,-800,101.2,80960.0,24.29,0.0,24.29,卖出
2024-09-05 09:30:00,511880.XSHG,800,101.2,80960.0,24.29,0.0,24.29,买入
2024-09-06 09:30:00,511880.XSHG,-800,101.196,80956.8,24.29,0.0,24.29,卖出
2024-09-06 09:30:00,511880.XSHG,800,101.196,80956.8,24.29,0.0,24.29,买入
2024-09-09 09:30:00,511880.XSHG,-800,101.205,80964.0,24.29,0.0,24.29,卖出
2024-09-09 09:30:00,511880.XSHG,800,101.205,80964.0,24.29,0.0,24.29,买入
2024-09-10 09:30:00,511880.XSHG,-800,101.204,80963.2,24.29,0.0,24.29,卖出
2024-09-10 09:30:00,511880.XSHG,800,101.204,80963.2,24.29,0.0,24.29,买入
2024-09-11 09:30:00,511880.XSHG,-800,101.206,80964.8,24.29,0.0,24.29,卖出
2024-09-11 09:30:00,511880.XSHG,800,101.206,80964.8,24.29,0.0,24.29,买入
2024-09-12 09:30:00,511880.XSHG,-800,101.209,80967.2,24.29,0.0,24.29,卖出
2024-09-12 09:30:00,511880.XSHG,800,101.209,80967.2,24.29,0.0,24.29,买入
2024-09-13 09:30:00,511880.XSHG,-800,101.227,80981.6,24.29,0.0,24.29,卖出
2024-09-13 09:30:00,511880.XSHG,800,101.227,80981.6,24.29,0.0,24.29,买入
2024-09-18 09:30:00,511880.XSHG,-800,101.23,80984.0,24.3,0.0,24.3,卖出
2024-09-18 09:30:00,511880.XSHG,800,101.23,80984.0,24.3,0.0,24.3,买入
2024-09-19 09:30:00,511880.XSHG,-800,101.225,80980.0,24.29,0.0,24.29,卖出
2024-09-19 09:30:00,511880.XSHG,800,101.225,80980.0,24.29,0.0,24.29,买入
2024-09-20 09:30:00,511880.XSHG,-800,101.244,80995.2,24.3,0.0,24.3,卖出
2024-09-20 09:30:00,511880.XSHG,800,101.244,80995.2,24.3,0.0,24.3,买入
2024-09-23 09:30:00,511880.XSHG,-800,101.251,81000.8,24.3,0.0,24.3,卖出
2024-09-23 09:30:00,511880.XSHG,800,101.251,81000.8,24.3,0.0,24.3,买入
2024-09-24 09:30:00,511880.XSHG,-800,101.252,81001.59999999999,24.3,0.0,24.3,卖出
2024-09-24 09:30:00,511880.XSHG,800,101.252,81001.59999999999,24.3,0.0,24.3,买入
2024-09-25 09:30:00,511880.XSHG,-800,101.229,80983.2,24.29,0.0,24.29,卖出
2024-09-25 09:30:00,511880.XSHG,800,101.229,80983.2,24.29,0.0,24.29,买入
2024-09-26 09:30:00,511880.XSHG,-800,101.256,81004.8,24.3,0.0,24.3,卖出
2024-09-26 09:30:00,511880.XSHG,800,101.256,81004.8,24.3,0.0,24.3,买入
2024-09-27 09:30:00,511880.XSHG,-800,101.21,80968.0,24.29,0.0,24.29,卖出
2024-09-27 09:30:00,511880.XSHG,800,101.21,80968.0,24.29,0.0,24.29,买入
2024-09-30 09:30:00,511880.XSHG,-800,101.21,80968.0,24.29,0.0,24.29,卖出
2024-09-30 09:30:00,511880.XSHG,800,101.21,80968.0,24.29,0.0,24.29,买入
2024-10-08 09:30:00,511880.XSHG,-800,101.008,80806.4,24.24,0.0,24.24,卖出
2024-10-08 09:30:00,511880.XSHG,800,101.008,80806.4,24.24,0.0,24.24,买入
2024-10-09 09:30:00,511880.XSHG,-800,101.309,81047.2,24.31,0.0,24.31,卖出
2024-10-09 09:30:00,511880.XSHG,800,101.309,81047.2,24.31,0.0,24.31,买入
2024-10-10 09:30:00,511880.XSHG,-800,101.312,81049.59999999999,24.31,0.0,24.31,卖出
2024-10-10 09:30:00,511880.XSHG,800,101.312,81049.59999999999,24.31,0.0,24.31,买入
2024-10-11 09:30:00,511880.XSHG,-800,101.36,81088.0,24.33,0.0,24.33,卖出
2024-10-11 09:30:00,511880.XSHG,800,101.36,81088.0,24.33,0.0,24.33,买入
2024-10-14 09:30:00,511880.XSHG,-800,101.39,81112.0,24.33,0.0,24.33,卖出
2024-10-14 09:30:00,511880.XSHG,800,101.39,81112.0,24.33,0.0,24.33,买入
2024-10-15 09:30:00,511880.XSHG,-800,101.44,81152.0,24.35,0.0,24.35,卖出
2024-10-15 09:30:00,511880.XSHG,800,101.44,81152.0,24.35,0.0,24.35,买入
2024-10-16 09:30:00,511880.XSHG,-800,101.342,81073.6,24.32,0.0,24.32,卖出
2024-10-16 09:30:00,511880.XSHG,800,101.342,81073.6,24.32,0.0,24.32,买入
2024-10-17 09:30:00,511880.XSHG,-800,101.336,81068.8,24.32,0.0,24.32,卖出
2024-10-17 09:30:00,511880.XSHG,800,101.336,81068.8,24.32,0.0,24.32,买入
2024-10-18 09:30:00,511880.XSHG,-800,101.345,81076.0,24.32,0.0,24.32,卖出
2024-10-18 09:30:00,511880.XSHG,800,101.345,81076.0,24.32,0.0,24.32,买入
2024-10-21 09:30:00,511880.XSHG,-800,101.3,81040.0,24.31,0.0,24.31,卖出
2024-10-21 09:30:00,511880.XSHG,800,101.3,81040.0,24.31,0.0,24.31,买入
2024-10-22 09:30:00,511880.XSHG,-800,101.351,81080.8,24.32,0.0,24.32,卖出
2024-10-22 09:30:00,511880.XSHG,800,101.351,81080.8,24.32,0.0,24.32,买入
2024-10-23 09:30:00,511880.XSHG,-800,101.355,81084.0,24.33,0.0,24.33,卖出
2024-10-23 09:30:00,511880.XSHG,800,101.355,81084.0,24.33,0.0,24.33,买入
2024-10-24 09:30:00,511880.XSHG,-800,101.365,81092.0,24.33,0.0,24.33,卖出
2024-10-24 09:30:00,511880.XSHG,800,101.365,81092.0,24.33,0.0,24.33,买入
2024-10-25 09:30:00,511880.XSHG,-800,101.378,81102.4,24.33,0.0,24.33,卖出
2024-10-25 09:30:00,511880.XSHG,800,101.378,81102.4,24.33,0.0,24.33,买入
2024-10-28 09:30:00,511880.XSHG,-800,101.376,81100.8,24.33,0.0,24.33,卖出
2024-10-28 09:30:00,511880.XSHG,800,101.376,81100.8,24.33,0.0,24.33,买入
2024-10-29 09:30:00,511880.XSHG,-800,101.376,81100.8,24.33,0.0,24.33,卖出
2024-10-29 09:30:00,511880.XSHG,800,101.376,81100.8,24.33,0.0,24.33,买入
2024-10-30 09:30:00,511880.XSHG,-800,101.383,81106.4,24.33,0.0,24.33,卖出
2024-10-30 09:30:00,511880.XSHG,800,101.383,81106.4,24.33,0.0,24.33,买入
2024-10-31 09:30:00,511880.XSHG,-800,101.391,81112.8,24.33,0.0,24.33,卖出
2024-10-31 09:30:00,511880.XSHG,800,101.391,81112.8,24.33,0.0,24.33,买入
2024-11-01 09:30:00,511880.XSHG,-800,101.407,81125.59999999999,24.34,0.0,24.34,卖出
2024-11-01 09:30:00,511880.XSHG,800,101.407,81125.59999999999,24.34,0.0,24.34,买入
2024-11-04 09:30:00,511880.XSHG,-800,101.418,81134.40000000001,24.34,0.0,24.34,卖出
2024-11-04 09:30:00,511880.XSHG,800,101.418,81134.40000000001,24.34,0.0,24.34,买入
2024-11-05 09:30:00,511880.XSHG,-800,101.415,81132.0,24.34,0.0,24.34,卖出
2024-11-05 09:30:00,511880.XSHG,800,101.415,81132.0,24.34,0.0,24.34,买入
2024-11-06 09:30:00,511880.XSHG,-800,101.41,81128.0,24.34,0.0,24.34,卖出
2024-11-06 09:30:00,511880.XSHG,800,101.41,81128.0,24.34,0.0,24.34,买入
2024-11-07 09:30:00,511880.XSHG,-800,101.422,81137.59999999999,24.34,0.0,24.34,卖出
2024-11-07 09:30:00,511880.XSHG,800,101.422,81137.59999999999,24.34,0.0,24.34,买入
2024-11-08 09:30:00,511880.XSHG,-800,101.41,81128.0,24.34,0.0,24.34,卖出
2024-11-08 09:30:00,511880.XSHG,800,101.41,81128.0,24.34,0.0,24.34,买入
2024-11-11 09:30:00,511880.XSHG,-800,101.429,81143.2,24.34,0.0,24.34,卖出
2024-11-11 09:30:00,511880.XSHG,800,101.429,81143.2,24.34,0.0,24.34,买入
2024-11-12 09:30:00,511880.XSHG,-800,101.435,81148.0,24.34,0.0,24.34,卖出
2024-11-12 09:30:00,511880.XSHG,800,101.435,81148.0,24.34,0.0,24.34,买入
2024-11-13 09:30:00,511880.XSHG,-800,101.443,81154.4,24.35,0.0,24.35,卖出
2024-11-13 09:30:00,511880.XSHG,800,101.443,81154.4,24.35,0.0,24.35,买入
2024-11-14 09:30:00,511880.XSHG,-800,101.445,81156.0,24.35,0.0,24.35,卖出
2024-11-14 09:30:00,511880.XSHG,800,101.445,81156.0,24.35,0.0,24.35,买入
2024-11-15 09:30:00,511880.XSHG,-800,101.452,81161.6,24.35,0.0,24.35,卖出
2024-11-15 09:30:00,511880.XSHG,800,101.452,81161.6,24.35,0.0,24.35,买入
2024-11-18 09:30:00,511880.XSHG,-800,101.448,81158.4,24.35,0.0,24.35,卖出
2024-11-18 09:30:00,511880.XSHG,800,101.448,81158.4,24.35,0.0,24.35,买入
2024-11-19 09:30:00,511880.XSHG,-800,101.453,81162.40000000001,24.35,0.0,24.35,卖出
2024-11-19 09:30:00,511880.XSHG,800,101.453,81162.40000000001,24.35,0.0,24.35,买入
2024-11-20 09:30:00,511880.XSHG,-800,101.461,81168.8,24.35,0.0,24.35,卖出
2024-11-20 09:30:00,511880.XSHG,800,101.461,81168.8,24.35,0.0,24.35,买入
2024-11-21 09:30:00,511880.XSHG,-800,101.467,81173.6,24.35,0.0,24.35,卖出
2024-11-21 09:30:00,511880.XSHG,800,101.467,81173.6,24.35,0.0,24.35,买入
2024-11-22 09:30:00,511880.XSHG,-800,101.48,81184.0,24.36,0.0,24.36,卖出
2024-11-22 09:30:00,511880.XSHG,800,101.48,81184.0,24.36,0.0,24.36,买入
2024-11-25 09:30:00,511880.XSHG,-800,101.485,81188.0,24.36,0.0,24.36,卖出
2024-11-25 09:30:00,511880.XSHG,800,101.485,81188.0,24.36,0.0,24.36,买入
2024-11-26 09:30:00,511880.XSHG,-800,101.482,81185.6,24.36,0.0,24.36,卖出
2024-11-26 09:30:00,511880.XSHG,800,101.482,81185.6,24.36,0.0,24.36,买入
2024-11-27 09:30:00,511880.XSHG,-800,101.486,81188.8,24.36,0.0,24.36,卖出
2024-11-27 09:30:00,511880.XSHG,800,101.486,81188.8,24.36,0.0,24.36,买入
2024-11-28 09:30:00,511880.XSHG,-800,101.49,81192.0,24.36,0.0,24.36,卖出
2024-11-28 09:30:00,511880.XSHG,800,101.49,81192.0,24.36,0.0,24.36,买入
2024-11-29 09:30:00,511880.XSHG,-800,101.504,81203.2,24.36,0.0,24.36,卖出
2024-11-29 09:30:00,511880.XSHG,800,101.504,81203.2,24.36,0.0,24.36,买入
2024-12-02 09:30:00,511880.XSHG,-800,101.503,81202.4,24.36,0.0,24.36,卖出
2024-12-02 09:30:00,511880.XSHG,800,101.503,81202.4,24.36,0.0,24.36,买入
2024-12-03 09:30:00,511880.XSHG,-800,101.514,81211.2,24.36,0.0,24.36,卖出
2024-12-03 09:30:00,511880.XSHG,800,101.514,81211.2,24.36,0.0,24.36,买入
2024-12-04 09:30:00,511880.XSHG,-800,101.517,81213.59999999999,24.36,0.0,24.36,卖出
2024-12-04 09:30:00,511880.XSHG,800,101.517,81213.59999999999,24.36,0.0,24.36,买入
2024-12-05 09:30:00,511880.XSHG,-800,101.525,81220.0,24.37,0.0,24.37,卖出
2024-12-05 09:30:00,511880.XSHG,800,101.525,81220.0,24.37,0.0,24.37,买入
2024-12-06 09:30:00,511880.XSHG,-800,101.529,81223.2,24.37,0.0,24.37,卖出
2024-12-06 09:30:00,511880.XSHG,800,101.529,81223.2,24.37,0.0,24.37,买入
2024-12-09 09:30:00,511880.XSHG,-800,101.529,81223.2,24.37,0.0,24.37,卖出
2024-12-09 09:30:00,511880.XSHG,800,101.529,81223.2,24.37,0.0,24.37,买入
2024-12-10 09:30:00,511880.XSHG,-800,101.51,81208.0,24.36,0.0,24.36,卖出
2024-12-10 09:30:00,511880.XSHG,800,101.51,81208.0,24.36,0.0,24.36,买入
2024-12-11 09:30:00,511880.XSHG,-800,101.535,81228.0,24.37,0.0,24.37,卖出
2024-12-11 09:30:00,511880.XSHG,800,101.535,81228.0,24.37,0.0,24.37,买入
2024-12-12 09:30:00,511880.XSHG,-800,101.541,81232.8,24.37,0.0,24.37,卖出
2024-12-12 09:30:00,511880.XSHG,800,101.541,81232.8,24.37,0.0,24.37,买入
2024-12-13 09:30:00,511880.XSHG,-800,101.553,81242.4,24.37,0.0,24.37,卖出
2024-12-13 09:30:00,511880.XSHG,800,101.553,81242.4,24.37,0.0,24.37,买入
2024-12-16 09:30:00,511880.XSHG,-800,101.557,81245.6,24.37,0.0,24.37,卖出
2024-12-16 09:30:00,511880.XSHG,800,101.557,81245.6,24.37,0.0,24.37,买入
2024-12-17 09:30:00,511880.XSHG,-800,101.564,81251.2,24.38,0.0,24.38,卖出
2024-12-17 09:30:00,511880.XSHG,800,101.564,81251.2,24.38,0.0,24.38,买入
2024-12-18 09:30:00,511880.XSHG,-800,101.564,81251.2,24.38,0.0,24.38,卖出
2024-12-18 09:30:00,511880.XSHG,800,101.564,81251.2,24.38,0.0,24.38,买入
2024-12-19 09:30:00,511880.XSHG,-800,101.57,81256.0,24.38,0.0,24.38,卖出
2024-12-19 09:30:00,511880.XSHG,800,101.57,81256.0,24.38,0.0,24.38,买入
2024-12-20 09:30:00,511880.XSHG,-800,101.576,81260.79999999999,24.38,0.0,24.38,卖出
2024-12-20 09:30:00,511880.XSHG,800,101.576,81260.79999999999,24.38,0.0,24.38,买入
2024-12-23 09:30:00,511880.XSHG,-800,101.579,81263.2,24.38,0.0,24.38,卖出
2024-12-23 09:30:00,511880.XSHG,800,101.579,81263.2,24.38,0.0,24.38,买入
2024-12-24 09:30:00,511880.XSHG,-800,101.581,81264.8,24.38,0.0,24.38,卖出
2024-12-24 09:30:00,511880.XSHG,800,101.581,81264.8,24.38,0.0,24.38,买入
2024-12-25 09:30:00,511880.XSHG,-800,101.58,81264.0,24.38,0.0,24.38,卖出
2024-12-25 09:30:00,511880.XSHG,800,101.58,81264.0,24.38,0.0,24.38,买入
2024-12-26 09:30:00,511880.XSHG,-800,101.594,81275.2,24.38,0.0,24.38,卖出
2024-12-26 09:30:00,511880.XSHG,800,101.594,81275.2,24.38,0.0,24.38,买入
2024-12-27 09:30:00,511880.XSHG,-800,101.6,81280.0,24.38,0.0,24.38,卖出
2024-12-27 09:30:00,511880.XSHG,800,101.6,81280.0,24.38,0.0,24.38,买入
2024-12-30 09:30:00,511880.XSHG,-800,101.603,81282.4,24.38,0.0,24.38,卖出
2024-12-30 09:30:00,511880.XSHG,800,101.603,81282.4,24.38,0.0,24.38,买入
2024-12-31 09:30:00,511880.XSHG,-800,100.069,80055.2,24.02,0.0,24.02,卖出
2024-12-31 09:30:00,511880.XSHG,800,100.069,80055.2,24.02,0.0,24.02,买入
2025-01-02 09:30:00,511880.XSHG,-800,100.081,80064.8,24.02,0.0,24.02,卖出
2025-01-02 09:30:00,511880.XSHG,800,100.081,80064.8,24.02,0.0,24.02,买入
2025-01-03 09:30:00,511880.XSHG,-800,100.076,80060.79999999999,24.02,0.0,24.02,卖出
2025-01-03 09:30:00,511880.XSHG,800,100.076,80060.79999999999,24.02,0.0,24.02,买入
2025-01-06 09:30:00,511880.XSHG,-800,100.08,80064.0,24.02,0.0,24.02,卖出
2025-01-06 09:30:00,511880.XSHG,800,100.08,80064.0,24.02,0.0,24.02,买入
2025-01-07 09:30:00,511880.XSHG,-800,100.083,80066.4,24.02,0.0,24.02,卖出
2025-01-07 09:30:00,511880.XSHG,800,100.083,80066.4,24.02,0.0,24.02,买入
2025-01-08 09:30:00,511880.XSHG,-800,100.088,80070.4,24.02,0.0,24.02,卖出
2025-01-08 09:30:00,511880.XSHG,800,100.088,80070.4,24.02,0.0,24.02,买入
2025-01-09 09:30:00,511880.XSHG,-800,100.119,80095.2,24.03,0.0,24.03,卖出
2025-01-09 09:30:00,511880.XSHG,800,100.119,80095.2,24.03,0.0,24.03,买入
2025-01-10 09:30:00,511880.XSHG,-800,100.111,80088.8,24.03,0.0,24.03,卖出
2025-01-10 09:30:00,511880.XSHG,800,100.111,80088.8,24.03,0.0,24.03,买入
2025-01-13 09:30:00,511880.XSHG,-800,100.12,80096.0,24.03,0.0,24.03,卖出
2025-01-13 09:30:00,511880.XSHG,800,100.12,80096.0,24.03,0.0,24.03,买入
2025-01-14 09:30:00,511880.XSHG,-800,100.105,80084.0,24.03,0.0,24.03,卖出
2025-01-14 09:30:00,511880.XSHG,800,100.105,80084.0,24.03,0.0,24.03,买入
2025-01-15 09:30:00,511880.XSHG,-800,100.101,80080.8,24.02,0.0,24.02,卖出
2025-01-15 09:30:00,511880.XSHG,800,100.101,80080.8,24.02,0.0,24.02,买入
2025-01-16 09:30:00,511880.XSHG,-800,100.11,80088.0,24.03,0.0,24.03,卖出
2025-01-16 09:30:00,511880.XSHG,800,100.11,80088.0,24.03,0.0,24.03,买入
2025-01-17 09:30:00,511880.XSHG,-800,100.108,80086.40000000001,24.03,0.0,24.03,卖出
2025-01-17 09:30:00,511880.XSHG,800,100.108,80086.40000000001,24.03,0.0,24.03,买入
2025-01-20 09:30:00,511880.XSHG,-800,100.113,80090.4,24.03,0.0,24.03,卖出
2025-01-20 09:30:00,511880.XSHG,800,100.113,80090.4,24.03,0.0,24.03,买入
2025-01-21 09:30:00,511880.XSHG,-800,100.118,80094.4,24.03,0.0,24.03,卖出
2025-01-21 09:30:00,511880.XSHG,800,100.118,80094.4,24.03,0.0,24.03,买入
2025-01-22 09:30:00,511880.XSHG,-800,100.126,80100.8,24.03,0.0,24.03,卖出
2025-01-22 09:30:00,511880.XSHG,800,100.126,80100.8,24.03,0.0,24.03,买入
2025-01-23 09:30:00,511880.XSHG,-800,100.129,80103.2,24.03,0.0,24.03,卖出
2025-01-23 09:30:00,511880.XSHG,800,100.129,80103.2,24.03,0.0,24.03,买入
2025-01-24 09:30:00,511880.XSHG,-800,100.128,80102.4,24.03,0.0,24.03,卖出
2025-01-24 09:30:00,511880.XSHG,800,100.128,80102.4,24.03,0.0,24.03,买入
2025-01-27 09:30:00,511880.XSHG,-800,100.176,80140.8,24.04,0.0,24.04,卖出
2025-01-27 09:30:00,511880.XSHG,800,100.176,80140.8,24.04,0.0,24.04,买入
2025-02-05 09:30:00,511880.XSHG,-800,100.182,80145.6,24.04,0.0,24.04,卖出
2025-02-05 09:30:00,511880.XSHG,800,100.182,80145.6,24.04,0.0,24.04,买入
2025-02-06 09:30:00,511880.XSHG,-800,100.201,80160.79999999999,24.05,0.0,24.05,卖出
2025-02-06 09:30:00,511880.XSHG,800,100.201,80160.79999999999,24.05,0.0,24.05,买入
2025-02-07 09:30:00,511880.XSHG,-800,100.198,80158.4,24.05,0.0,24.05,卖出
2025-02-07 09:30:00,511880.XSHG,800,100.198,80158.4,24.05,0.0,24.05,买入
2025-02-10 09:30:00,511880.XSHG,-800,100.198,80158.4,24.05,0.0,24.05,卖出
2025-02-10 09:30:00,511880.XSHG,800,100.198,80158.4,24.05,0.0,24.05,买入
2025-02-11 09:30:00,511880.XSHG,-800,100.2,80160.0,24.05,0.0,24.05,卖出
2025-02-11 09:30:00,511880.XSHG,800,100.2,80160.0,24.05,0.0,24.05,买入
2025-02-12 09:30:00,511880.XSHG,-800,100.216,80172.79999999999,24.05,0.0,24.05,卖出
2025-02-12 09:30:00,511880.XSHG,800,100.216,80172.79999999999,24.05,0.0,24.05,买入
2025-02-13 09:30:00,511880.XSHG,-800,100.208,80166.4,24.05,0.0,24.05,卖出
2025-02-13 09:30:00,511880.XSHG,800,100.208,80166.4,24.05,0.0,24.05,买入
2025-02-14 09:30:00,511880.XSHG,-800,100.219,80175.2,24.05,0.0,24.05,卖出
2025-02-14 09:30:00,511880.XSHG,800,100.219,80175.2,24.05,0.0,24.05,买入
2025-02-17 09:30:00,511880.XSHG,-800,100.222,80177.59999999999,24.05,0.0,24.05,卖出
2025-02-17 09:30:00,511880.XSHG,800,100.222,80177.59999999999,24.05,0.0,24.05,买入
2025-02-18 09:30:00,511880.XSHG,-800,100.242,80193.6,24.06,0.0,24.06,卖出
2025-02-18 09:30:00,511880.XSHG,800,100.242,80193.6,24.06,0.0,24.06,买入
2025-02-19 09:30:00,511880.XSHG,-800,100.228,80182.4,24.05,0.0,24.05,卖出
2025-02-19 09:30:00,511880.XSHG,800,100.228,80182.4,24.05,0.0,24.05,买入
2025-02-20 09:30:00,511880.XSHG,-800,100.229,80183.2,24.05,0.0,24.05,卖出
2025-02-20 09:30:00,511880.XSHG,800,100.229,80183.2,24.05,0.0,24.05,买入
2025-02-21 09:30:00,511880.XSHG,-800,100.241,80192.8,24.06,0.0,24.06,卖出
2025-02-21 09:30:00,511880.XSHG,800,100.241,80192.8,24.06,0.0,24.06,买入
2025-02-24 09:30:00,511880.XSHG,-800,100.239,80191.2,24.06,0.0,24.06,卖出
2025-02-24 09:30:00,511880.XSHG,800,100.239,80191.2,24.06,0.0,24.06,买入
2025-02-25 09:30:00,511880.XSHG,-800,100.251,80200.8,24.06,0.0,24.06,卖出
2025-02-25 09:30:00,511880.XSHG,800,100.251,80200.8,24.06,0.0,24.06,买入
2025-02-26 09:30:00,511880.XSHG,-800,100.252,80201.59999999999,24.06,0.0,24.06,卖出
2025-02-26 09:30:00,511880.XSHG,800,100.252,80201.59999999999,24.06,0.0,24.06,买入
2025-02-27 09:30:00,511880.XSHG,-800,100.252,80201.59999999999,24.06,0.0,24.06,卖出
2025-02-27 09:30:00,511880.XSHG,800,100.252,80201.59999999999,24.06,0.0,24.06,买入
2025-02-28 09:30:00,511880.XSHG,-800,100.264,80211.2,24.06,0.0,24.06,卖出
2025-02-28 09:30:00,511880.XSHG,800,100.264,80211.2,24.06,0.0,24.06,买入
2025-03-03 09:30:00,511880.XSHG,-800,100.27,80216.0,24.06,0.0,24.06,卖出
2025-03-03 09:30:00,511880.XSHG,800,100.27,80216.0,24.06,0.0,24.06,买入
2025-03-04 09:30:00,511880.XSHG,-800,100.279,80223.2,24.07,0.0,24.07,卖出
2025-03-04 09:30:00,511880.XSHG,800,100.279,80223.2,24.07,0.0,24.07,买入
2025-03-05 09:30:00,511880.XSHG,-800,100.282,80225.59999999999,24.07,0.0,24.07,卖出
2025-03-05 09:30:00,511880.XSHG,800,100.282,80225.59999999999,24.07,0.0,24.07,买入
2025-03-06 09:30:00,511880.XSHG,-800,100.289,80231.2,24.07,0.0,24.07,卖出
2025-03-06 09:30:00,511880.XSHG,800,100.289,80231.2,24.07,0.0,24.07,买入
2025-03-07 09:30:00,511880.XSHG,-800,100.292,80233.6,24.07,0.0,24.07,卖出
2025-03-07 09:30:00,511880.XSHG,800,100.292,80233.6,24.07,0.0,24.07,买入
2025-03-10 09:30:00,511880.XSHG,-800,100.297,80237.59999999999,24.07,0.0,24.07,卖出
2025-03-10 09:30:00,511880.XSHG,800,100.297,80237.59999999999,24.07,0.0,24.07,买入
2025-03-11 09:30:00,511880.XSHG,-800,100.302,80241.6,24.07,0.0,24.07,卖出
2025-03-11 09:30:00,511880.XSHG,800,100.302,80241.6,24.07,0.0,24.07,买入
2025-03-12 09:30:00,511880.XSHG,-800,100.305,80244.0,24.07,0.0,24.07,卖出
2025-03-12 09:30:00,511880.XSHG,800,100.305,80244.0,24.07,0.0,24.07,买入
2025-03-13 09:30:00,511880.XSHG,-800,100.309,80247.2,24.07,0.0,24.07,卖出
2025-03-13 09:30:00,511880.XSHG,800,100.309,80247.2,24.07,0.0,24.07,买入
2025-03-14 09:30:00,511880.XSHG,-800,100.332,80265.59999999999,24.08,0.0,24.08,卖出
